id,title,tags
357837,Dancin' It's On,dancing competition hotel florida danceteacher witneycarson chehonwespi-tschopp garydaniels drama romance davidwinters
8913,Pet Sematary,coffin pet funeral headinjury grief newneighbor petcemetery deadcat deathofpatient lossofpet deadlover mothersonrelationship hitbytruck ghost graverobbing indianburialground womandirector flashback burialground dalemidkiff fredgwynne denisecrosby drama horror marylambert
13889,Madadayo,tatsuomatsumura kyôkokagawa hisashiigawa drama akirakurosawa
18530,The Cry of the Owl,suspense paddyconsidine juliastiles carolinedhavernas drama jamiethraves
358451,A Tale of Three Cities,womandirector lauching-wan tangwei qinhailu drama history romance mabelcheung
927,Gremlins,holiday monster smalltown departmentstore barsandrestaurants humananimalrelationship pet sunlight chainsaw salesperson midnight fur banking puppet skunk kidsandfamily gremlin ymca zachgalligan phoebecates hoytaxton fantasy horror comedy joedante
11,Star Wars,android galaxy hermit deathstar lightsaber jedi rescuemission empire rebellion planet smuggler theforce spaceopera galacticwar stormtrooper totalitarianism markhamill harrisonford carriefisher adventure action sciencefiction georgelucas
291870,Dirty Grandpa,grandfathergrandsonrelationship grandfather roadtrip wedding retired pervert armygeneral sexcomedy zacefron robertdeniro juliannehough comedy danmazer
907,Doctor Zhivago,lovetriangle nurse suicideattempt lossoffamily worldwari russianrevolution1917 forbiddenlove stepparents daughter epic omarsharif juliechristie geraldinechaplin drama romance war davidlean
206563,Trash,brazilian drama thriller ricksontevez eduardoluis gabrielweinstein adventure crime drama thriller stephendaldry
11887,High School Musical 3: Senior Year,musical music highschool comingofage teenager highschoolstudent duringcreditsstinger zacefron vanessahudgens ashleytisdale comedy drama family music romance kennyortega
45317,The Fighter,sport irishamerican documentarycrew lowellmassachusetts bluecollarworker churchbells documentaryfilmmaking boxershorts jumpingrope shadowboxing duringcreditsstinger markwahlberg christianbale amyadams drama davido.russell
12094,Jackass Number Two,wound disgust pain stunts stuntman stupidity bulle shocking johnnyknoxville bammargera steve-o action comedy documentary jefftremaine
10377,My Cousin Vinny,prison southernusa suspicion cousin court lawyer wrongfularrest joepesci ralphmacchio marisatomei comedy drama jonathanlynn
249164,If I Stay,coma musician teenagegirl caraccident teenager outofbodyexperience teendrama basedonyoungadultnovel chloëgracemoretz jamieblackley lianaliberato drama r.j.cutler
256092,Drive Hard,thomasjane johncusack zoeventoura action comedy crime briantrenchard-smith
9942,Major League,baseball sport sabotage sombrero baseballfield hardhat professionalsports comicstrip hotdog shortsighted voodooritual thebiggame tomberenger charliesheen corbinbernsen comedy davids.ward
10748,St. Trinian's,solidarity snake exhibit musical shenanigan chaos receivingofstolengoods girls'boardingschool quizshow unorthodox debt principal anarchy groupoffriends duringcreditsstinger distillery talulahriley ruperteverett gemmaarterton comedy family sciencefiction barnabythompson
1817,Phone Booth,terrorist phonebooth psychopath colinfarrell kiefersutherland forestwhitaker thriller drama joelschumacher
10229,A Walk to Remember,basedonnovel theatregroup northcarolina theatremilieu highschool cancer comingofage tragiclove teenager starcrossedlovers mandymoore shanewest petercoyote drama romance adamshankman
687,Dead Man Walking,prison rape sociallydeprivedfamily penalty deathpenalty despair deathrow begnadigung therapist self-discovery prisoncell courtcase deathsentence doomedman sentence lethalinjection forgiveness charity mercypetition rageandhate unsociability rightandjustice court electricchair cowardliness susansarandon seanpenn robertprosky drama timrobbins
796,Cruel Intentions,upperclass sexualobsession sex bet sadistic drugabuse brothersisterrelationship cynic cocaine virgin manipulation seduction loveletter privateschool innocence addiction love psychotherapy sarahmichellegellar ryanphillippe reesewitherspoon drama romance thriller rogerkumble
22804,Saw VI,aftercreditsstinger tobinbell costasmandylor betsyrussell horror mystery kevingreutert
10156,History of the World: Part I,moses romanempire musical stoneage music juliuscaesar melbrooks domdeluise madelinekahn comedy melbrooks
12837,The Secret Life of Bees,womandirector dakotafanning queenlatifah jenniferhudson adventure ginaprince-bythewood
17708,Corky Romano,chriskattan vinessashaw peterfalk action comedy crime robpritts
13937,Raising Cain,johnlithgow lolitadavidovich stevenbauer drama horror thriller crime briandepalma
28932,F.I.S.T.,sylvesterstallone rodsteiger peterboyle drama action normanjewison
31909,Invaders from Mars,spaceinvasion remake alieninvasion karenblack huntercarson timothybottoms sciencefiction tobehooper
167073,Brooklyn,lovetriangle basedonnovel homesickness vororte ship community marriage workingclass boardinghouse ireland brooklynnewyorkcity journey duallife irishimmigrant 1950s saoirseronan domhnallgleeson emorycohen drama romance johncrowley
3175,Barry Lyndon,palace britisharmy fencing epic debt ireland britishsoldier sevenyearswar nobility prussia ryano'neal marisaberenson hardykrüger drama romance war stanleykubrick
14369,Out Cold,manager alcohol races mountains gondola snowboarding airplane father sport prank alaska malefemalerelationship drughumor hottub skiresort jasonlondon leemajors zachgalifianakis comedy brendanmalloy
16888,The Ladies Man,femalenudity tattoo radio cheatonhusband eatingcontest timmeadows karynparsons billydeewilliams comedy reginaldhudlin
121826,Quartet,musician concert retired maggiesmith tomcourtenay billyconnolly drama comedy romance dustinhoffman
10646,Tomcats,compulsivegambling roulette stagnight groupoffriends jerryo'connell shannonelizabeth jakebusey comedy romance gregorypoirier
12149,Frailty,angel sheriff lossofmother 1970s texas dream rosegarden grave ax insanity murder mechanic vision serialkiller punishment demon fbiagent gloves religiousfanatic remorse flashback forcedtokill billpaxton matthewmcconaughey powersboothe drama thriller crime billpaxton
304357,Woman in Gold,nazis basedontruestory art stolenpainting helenmirren ryanreynolds tatianamaslany drama simoncurtis
11184,Kinsey,freelove sex sexuality indiana professor research interview biography marriage criticismandblame homosexuality morality student taboo teaching indianauniversity sexologist liamneeson lauralinney chriso'donnell drama billcondon
766,Army of Darkness,prophecy witch swordplay supermarket castle catapult chainsaw timeframe skeleton pit windmill incantation timetravel undead knight zombie middleages goodandbad necronomicon doppelganger brucecampbell embethdavidtz marcusgilbert fantasy horror comedy samraimi
20009,Slackers,malenudity drugabuse jobinterview eavesdropping fall comedy troll cheatingwife backpack spongebath repairman jasonsegel devonsawa jasonschwartzman comedy romance deweynicks
1587,What's Eating Gilbert Grape,brotherbrotherrelationship mentallydisabled iowa widow dysfunctionalfamily independentfilm johnnydepp leonardodicaprio juliettelewis romance drama lassehallström
30973,The Visual Bible: The Gospel of John,miracle jesuschrist lastsupper bible christian god sermononthemount christopherplummer henryiancusick stuartbunce drama history philipsaville
11109,Vera Drake,england motherrole women'sprison police neighbor pregnant femaleprotagonist miscarriage tailor fingerprinting unwantedpregnancy 1950s imeldastaunton sallyhawkins richardgraham crime drama mikeleigh
9027,The Guru,sex indianlead dancingmaster newlove pornactor guru wedding sexcomedy womandirector jimimistry heathergraham marisatomei comedy romance daisyvonscherlermayer
63020,The Perez Family,immigration independentfilm womandirector politicalprisoner cubanrefugees marisatomei alfredmolina anjelicahuston comedy drama romance miranair
86829,Inside Llewyn Davis,folkmusic performance aspiringsinger newyorkcity recording merchantmarine 1960s oscarisaac careymulligan justintimberlake drama music joelcoen
11065,O,sex jealousy girlfriend highschool columbine highschoolsports friends drug xenophobia mekhiphifer joshhartnett andrewkeegan drama romance thriller timblakenelson
13888,Return to the Blue Lagoon,island marooned pacificisland teenager desertedisland tropicalisland millajovovich briankrause lisapelikan drama adventure romance williama.graham
42345,The Molly Maguires,pennsylvania miner coalmining coalmine pennsylvaniacoalminer seanconnery samanthaeggar richardharris drama history martinritt
13994,Romance & Cigarettes,infidelity lovers workingclass newyorkcity jamesgandolfini susansarandon katewinslet comedy music romance johnturturro
1590,Copying Beethoven,beethoven womandirector edharris dianekruger matthewgoode drama agnieszkaholland
62728,Brighton Rock,waitress riot gangwar nightmare prayer revenge gang brighton violence record andyserkis helenmirren johnhurt drama thriller crime rowanjoffe
11917,Saw V,bloodsplatter serialkiller pigmask nazi jigsaw swastikatattoo tobinbell costasmandylor scottpatterson horror thriller crime davidhackl
45138,Machine Gun McCain,mobster johncassavetes brittekland peterfalk drama action thriller crime foreign giulianomontaldo
80271,LOL,comingofage motherdaughterrelationship teenmovie teenager basedonfilm workingmom womandirector mileycyrus demimoore douglasbooth drama comedy romance lisaazuelos
4657,Jindabyne,smalltown fishing malefriendship australia marriagecrisis marriage friendship murder australianaborigine aboriginal aborigine lauralinney gabrielbyrne deborra-leefurness crime drama mystery thriller raylawrence
14395,Kabhi Alvida Naa Kehna,adultery extramaritalaffair shahrukhkhan ranimukerji preityzinta drama romance karanjohar
24137,An Ideal Husband,cateblanchett minniedriver ruperteverett drama comedy romance oliverparker
190847,The Last Days on Mars,mars sciencefiction zombie lievschreiber romolagarai eliaskoteas sciencefiction thriller horror ruairirobinson
11056,Darkness,lossofchild solareclipse hauntedhouse family psychopathy annapaquin lenaolin iainglen horror jaumebalagueró
62,2001: A Space Odyssey,moon jupiter artificialintelligence manvsmachine technology supercomputer humanbeing spacetravel spacemission moonbase astronaut evolution monolith spacestation keirdullea garylockwood williamsylvester sciencefiction mystery adventure stanleykubrick
601,E.T. the Extra-Terrestrial,farewell homesickness nasa extraterrestrialtechnology operation spacemarine lossoffather hidingplace ridingabicycle flyingsaucer prosecution halloween flowerpot finger single henrythomas drewbarrymore robertmacnaughton sciencefiction adventure family fantasy stevenspielberg
13067,In the Land of Women,infidelity party love cancer neighbor writer teenager illness flashback actress megryan kristenstewart adambrody romance comedy drama jonkasdan
25379,The Blue Butterfly,rain butterfly rainforest womandirector insects insectarium marcdonato pascalebussières williamhurt adventure drama family léapool
88641,There Goes My Baby,dermotmulroney rickyschroder kelliwilliams drama comedy floydmutrux
58051,Housefull,akshaykumar riteshdeshmukh deepikapadukone drama comedy romance foreign sajidkhan
